20.25	4746	61.7F	8.8
20.30	4742	61.7F	8.8
20.35	4741	61.7F	8.8
20.40	4738	61.7F	8.8
20.45	4735	61.7F	8.8
20.50	4732	61.7F	8.8
20.55	4731	61.7F	8.8
20.60	4727	61.7F	8.8
20.65	4724	61.7F	8.8
20.70	4720	61.7F	8.8
20.75	4717	61.7F	8.8
20.80	4717	61.7F	8.8
20.85	4717	61.7F	8.8
20.90	4715	61.7F	8.8
20.95	4716	61.7F	8.8
21.00	4716	61.7F	8.8
21.05	4715	61.7F	8.8
21.10	4711	61.7F	8.8
21.15	4706	61.7F	8.8
21.20	4701	61.7F	8.8
21.25	4696	61.7F	8.8
21.30	4690	61.7F	8.8
21.35	4688	61.7F	8.8
21.40	4685	61.7F	8.8
21.45	4685	61.7F	8.8
21.50	4681	61.7F	8.8
21.55	4681	61.7F	8.8
21.60	4676	61.7F	8.8
21.65	4671	61.7F	8.8
21.70	4666	61.7F	8.8
21.75	4660	61.8F	8.8
21.80	4654	61.8F	8.8
21.85	4649	61.8F	8.8
21.90	4645	61.8F	8.8
21.95	4640	61.8F	8.8
22.00	4633	61.8F	8.8
22.05	4628	61.8F	8.8
22.10	4620	61.8F	8.8
22.15	4618	61.8F	8.8
22.20	4620	61.8F	8.8
22.25	4619	61.8F	8.8
22.30	4620	61.8F	8.8
22.35	4616	61.8F	8.8
22.40	4608	61.8F	8.8
22.45	4594	61.8F	8.8
22.50	4589	61.8F	8.8
22.55	4582	61.8F	8.8
22.60	4578	61.8F	8.8
22.65	4576	61.8F	8.8
22.70	4575	61.8F	8.8
22.75	4573	61.8F	8.8
22.80	4570	61.8F	8.8
22.85	4568	61.8F	8.8
22.90	4570	61.8F	8.8
22.95	4575	61.8F	8.8
23.00	4586	61.8F	8.8
23.05	4601	61.7F	8.8
23.10	4615	61.7F	8.8
23.15	4632	61.7F	8.8
23.20	4643	61.7F	8.8
23.25	4650	61.7F	8.8
23.30	4653	61.6F	8.8
23.35	4653	61.7F	8.8
23.40	4646	61.7F	8.8
23.45	4633	61.7F	8.8
23.50	4616	61.7F	8.8
23.55	4596	61.7F	8.8
23.60	4572	61.7F	8.8
23.65	4547	61.8F	8.8
23.70	4529	61.8F	8.8
23.75	4514	61.8F	8.8
23.80	4506	61.8F	8.8
23.85	4497	61.8F	8.8
23.90	4489	61.8F	8.8
23.95	4484	61.8F	8.8
24.00	4479	61.8F	8.8
24.05	4478	61.8F	8.8
24.10	4480	61.8F	8.8
24.15	4479	61.9F	8.8
24.20	4474	61.8F	8.8
24.25	4469	61.8F	8.8
24.30	4476	61.8F	8.8
24.35	4489	61.8F	8.8
24.40	4511	61.8F	8.8
24.45	4533	61.8F	8.8
24.50	4551	61.7F	8.8
24.55	4559	61.7F	8.8
24.60	4557	61.7F	8.8
24.65	4554	61.7F	8.8
24.70	4543	61.7F	8.8
24.75	4526	61.8F	8.8
24.80	4510	61.8F	8.8
24.85	4491	61.8F	8.8
24.90	4474	61.8F	8.8
24.95	4456	61.8F	8.8
25.00	4441	61.8F	8.8
25.05	4428	61.9F	8.8
25.10	4418	61.9F	8.8
25.15	4405	61.9F	8.8
25.20	4396	61.9F	8.8
25.25	4388	61.9F	8.8
25.30	4382	61.9F	8.8
25.35	4379	61.9F	8.8
25.40	4373	61.9F	8.8
25.45	4368	61.9F	8.8
25.50	4363	62.0F	8.8
25.55	4362	61.9F	8.8
25.60	4359	62.0F	8.8
25.65	4367	61.9F	8.8
25.70	4386	61.9F	8.8
25.75	4408	61.8F	8.8
25.80	4432	61.8F	8.8
25.85	4450	61.8F	8.8
25.90	4456	61.8F	8.8
25.95	4453	61.8F	8.8
26.00	4439	61.8F	8.8
26.05	4420	61.8F	8.8
26.10	4398	61.8F	8.8
26.15	4378	61.9F	8.8
26.20	4358	61.9F	8.8
26.25	4340	61.9F	8.8
26.30	4329	61.9F	8.8
26.35	4317	62.0F	8.8
26.40	4306	62.0F	8.8
26.45	4300	62.0F	8.8
26.50	4293	62.0F	8.8
26.55	4288	62.0F	8.8
26.60	4283	62.0F	8.8
26.65	4279	62.0F	8.8
26.70	4273	62.0F	8.8
26.75	4271	62.0F	8.8
26.80	4275	62.0F	8.8
26.85	4292	62.0F	8.8
26.90	4316	61.9F	8.8
26.95	4343	61.9F	8.8
27.00	4366	61.8F	8.8
27.05	4381	61.8F	8.8
27.10	4375	61.8F	8.8
27.15	4357	61.9F	8.8
27.20	4331	61.9F	8.8
27.25	4297	61.9F	8.8
27.30	4263	62.0F	8.8
27.35	4237	62.0F	8.8
27.40	4222	62.0F	8.8
27.45	4221	62.0F	8.8
27.50	4229	62.0F	8.8
27.55	4231	62.0F	8.8
27.60	4228	62.0F	8.8
27.65	4222	62.0F	8.8
27.70	4227	62.0F	8.8
27.75	4244	62.0F	8.8
27.80	4267	62.0F	8.8
27.85	4285	61.9F	8.8
27.90	4296	61.9F	8.8
27.95	4298	61.9F	8.8
28.00	4294	61.9F	8.8
28.05	4279	61.9F	8.8
28.10	4260	61.9F	8.8
28.15	4235	62.0F	8.8
28.20	4209	62.0F	8.8
28.25	4186	62.0F	8.8
28.30	4171	62.0F	8.8
28.35	4159	62.0F	8.8
28.40	4150	62.1F	8.8
28.45	4144	62.1F	8.8
28.50	4142	62.1F	8.8
28.55	4145	62.1F	8.8
28.60	4141	62.1F	8.8
28.65	4135	62.1F	8.8
28.70	4129	62.1F	8.8
28.75	4125	62.1F	8.8
28.80	4122	62.1F	8.8
28.85	4125	62.1F	8.8
28.90	4132	62.1F	8.8
28.95	4141	62.0F	8.8
29.00	4154	62.0F	8.8
29.05	4168	62.0F	8.8
29.10	4181	62.0F	8.8
29.15	4191	62.0F	8.8
29.20	4200	62.0F	8.8
29.25	4200	62.0F	8.8
29.30	4190	62.0F	8.8
29.35	4171	62.0F	8.8
29.40	4145	62.0F	8.8
29.45	4119	62.0F	8.8
